sample_id,alpha,lambda,pair_label,label,cascade_size
145,1.5,1.0,"α=1.5,λ=1.0",false,30
145,2.0,1.5,"α=2.0,λ=1.5",true,85
145,2.0,1.5,"α=2.0,λ=1.5",false,30
145,3.0,2.0,"α=3.0,λ=2.0",true,87
145,3.0,2.0,"α=3.0,λ=2.0",false,32
146,control,control,control,true,49
146,control,control,control,false,92
146,1.5,1.0,"α=1.5,λ=1.0",true,25
146,1.5,1.0,"α=1.5,λ=1.0",false,73
146,2.0,1.5,"α=2.0,λ=1.5",true,30
146,2.0,1.5,"α=2.0,λ=1.5",false,80
146,3.0,2.0,"α=3.0,λ=2.0",true,38
146,3.0,2.0,"α=3.0,λ=2.0",false,85
147,control,control,control,true,46
147,control,control,control,false,81
147,1.5,1.0,"α=1.5,λ=1.0",true,2
147,1.5,1.0,"α=1.5,λ=1.0",false,58
147,2.0,1.5,"α=2.0,λ=1.5",true,2
147,2.0,1.5,"α=2.0,λ=1.5",false,60
147,3.0,2.0,"α=3.0,λ=2.0",true,31
147,3.0,2.0,"α=3.0,λ=2.0",false,71
148,control,control,control,true,85
148,control,control,control,false,36
148,1.5,1.0,"α=1.5,λ=1.0",true,59
148,1.5,1.0,"α=1.5,λ=1.0",false,23
148,2.0,1.5,"α=2.0,λ=1.5",true,61
148,2.0,1.5,"α=2.0,λ=1.5",false,24
148,3.0,2.0,"α=3.0,λ=2.0",true,64
148,3.0,2.0,"α=3.0,λ=2.0",false,27
149,control,control,control,true,81
149,control,control,control,false,51
149,1.5,1.0,"α=1.5,λ=1.0",true,2
149,1.5,1.0,"α=1.5,λ=1.0",false,42
149,2.0,1.5,"α=2.0,λ=1.5",true,7
149,2.0,1.5,"α=2.0,λ=1.5",false,46
149,3.0,2.0,"α=3.0,λ=2.0",true,65
149,3.0,2.0,"α=3.0,λ=2.0",false,49
150,control,control,control,true,44
150,control,control,control,false,56
150,1.5,1.0,"α=1.5,λ=1.0",true,42
150,1.5,1.0,"α=1.5,λ=1.0",false,3
150,2.0,1.5,"α=2.0,λ=1.5",true,42
150,2.0,1.5,"α=2.0,λ=1.5",false,38
150,3.0,2.0,"α=3.0,λ=2.0",true,42
150,3.0,2.0,"α=3.0,λ=2.0",false,47
151,control,control,control,true,85
151,control,control,control,false,59
151,1.5,1.0,"α=1.5,λ=1.0",true,72
151,1.5,1.0,"α=1.5,λ=1.0",false,2
151,2.0,1.5,"α=2.0,λ=1.5",true,76
151,2.0,1.5,"α=2.0,λ=1.5",false,40
151,3.0,2.0,"α=3.0,λ=2.0",true,82
151,3.0,2.0,"α=3.0,λ=2.0",false,51
152,control,control,control,true,71
152,control,control,control,false,51
152,1.5,1.0,"α=1.5,λ=1.0",true,71
152,1.5,1.0,"α=1.5,λ=1.0",false,2
152,2.0,1.5,"α=2.0,λ=1.5",true,71
152,2.0,1.5,"α=2.0,λ=1.5",false,2
152,3.0,2.0,"α=3.0,λ=2.0",true,71
152,3.0,2.0,"α=3.0,λ=2.0",false,2
153,control,control,control,true,66
153,control,control,control,false,35
153,1.5,1.0,"α=1.5,λ=1.0",true,37
153,1.5,1.0,"α=1.5,λ=1.0",false,27
153,2.0,1.5,"α=2.0,λ=1.5",true,46
153,2.0,1.5,"α=2.0,λ=1.5",false,29
153,3.0,2.0,"α=3.0,λ=2.0",true,48
153,3.0,2.0,"α=3.0,λ=2.0",false,31
154,control,control,control,true,51
154,control,control,control,false,33
154,1.5,1.0,"α=1.5,λ=1.0",true,23
154,1.5,1.0,"α=1.5,λ=1.0",false,3
154,2.0,1.5,"α=2.0,λ=1.5",true,29
154,2.0,1.5,"α=2.0,λ=1.5",false,3
154,3.0,2.0,"α=3.0,λ=2.0",true,36
154,3.0,2.0,"α=3.0,λ=2.0",false,3
155,control,control,control,true,75
155,control,control,control,false,30
155,1.5,1.0,"α=1.5,λ=1.0",true,70
155,1.5,1.0,"α=1.5,λ=1.0",false,2
155,2.0,1.5,"α=2.0,λ=1.5",true,72
155,2.0,1.5,"α=2.0,λ=1.5",false,18
155,3.0,2.0,"α=3.0,λ=2.0",true,74
155,3.0,2.0,"α=3.0,λ=2.0",false,23
156,control,control,control,true,35
156,control,control,control,false,95
156,1.5,1.0,"α=1.5,λ=1.0",true,13
156,1.5,1.0,"α=1.5,λ=1.0",false,70
156,2.0,1.5,"α=2.0,λ=1.5",true,17
156,2.0,1.5,"α=2.0,λ=1.5",false,67
156,3.0,2.0,"α=3.0,λ=2.0",true,19
156,3.0,2.0,"α=3.0,λ=2.0",false,80
157,control,control,control,true,60
157,control,control,control,false,94
157,1.5,1.0,"α=1.5,λ=1.0",true,55
157,1.5,1.0,"α=1.5,λ=1.0",false,87
157,2.0,1.5,"α=2.0,λ=1.5",true,56
157,2.0,1.5,"α=2.0,λ=1.5",false,89
157,3.0,2.0,"α=3.0,λ=2.0",true,57
157,3.0,2.0,"α=3.0,λ=2.0",false,91
158,control,control,control,true,36
158,control,control,control,false,37
158,1.5,1.0,"α=1.5,λ=1.0",true,32
158,1.5,1.0,"α=1.5,λ=1.0",false,37
158,2.0,1.5,"α=2.0,λ=1.5",true,34
158,2.0,1.5,"α=2.0,λ=1.5",false,37
158,3.0,2.0,"α=3.0,λ=2.0",true,34
158,3.0,2.0,"α=3.0,λ=2.0",false,37
159,control,control,control,true,25
159,control,control,control,false,80
159,1.5,1.0,"α=1.5,λ=1.0",true,24
159,1.5,1.0,"α=1.5,λ=1.0",false,46
159,2.0,1.5,"α=2.0,λ=1.5",true,25
159,2.0,1.5,"α=2.0,λ=1.5",false,49
159,3.0,2.0,"α=3.0,λ=2.0",true,25
159,3.0,2.0,"α=3.0,λ=2.0",false,64
160,control,control,control,true,85
160,control,control,control,false,46
160,1.5,1.0,"α=1.5,λ=1.0",true,81
160,1.5,1.0,"α=1.5,λ=1.0",false,39
160,2.0,1.5,"α=2.0,λ=1.5",true,81
160,2.0,1.5,"α=2.0,λ=1.5",false,41
160,3.0,2.0,"α=3.0,λ=2.0",true,82
160,3.0,2.0,"α=3.0,λ=2.0",false,44
161,control,control,control,true,65
161,control,control,control,false,24
161,1.5,1.0,"α=1.5,λ=1.0",true,21
161,1.5,1.0,"α=1.5,λ=1.0",false,24
161,2.0,1.5,"α=2.0,λ=1.5",true,25
161,2.0,1.5,"α=2.0,λ=1.5",false,24
161,3.0,2.0,"α=3.0,λ=2.0",true,46
161,3.0,2.0,"α=3.0,λ=2.0",false,24
162,control,control,control,true,32
162,control,control,control,false,61
162,1.5,1.0,"α=1.5,λ=1.0",true,28
162,1.5,1.0,"α=1.5,λ=1.0",false,31
162,2.0,1.5,"α=2.0,λ=1.5",true,30
162,2.0,1.5,"α=2.0,λ=1.5",false,39
162,3.0,2.0,"α=3.0,λ=2.0",true,32
162,3.0,2.0,"α=3.0,λ=2.0",false,51
163,control,control,control,true,35
163,control,control,control,false,93
163,1.5,1.0,"α=1.5,λ=1.0",true,16
163,1.5,1.0,"α=1.5,λ=1.0",false,2
163,2.0,1.5,"α=2.0,λ=1.5",true,17
163,2.0,1.5,"α=2.0,λ=1.5",false,2
163,3.0,2.0,"α=3.0,λ=2.0",true,23
163,3.0,2.0,"α=3.0,λ=2.0",false,2
164,control,control,control,true,82
164,control,control,control,false,68
164,1.5,1.0,"α=1.5,λ=1.0",true,19
164,1.5,1.0,"α=1.5,λ=1.0",false,3
164,2.0,1.5,"α=2.0,λ=1.5",true,23
164,2.0,1.5,"α=2.0,λ=1.5",false,4
164,3.0,2.0,"α=3.0,λ=2.0",true,31
164,3.0,2.0,"α=3.0,λ=2.0",false,31
165,control,control,control,true,79
165,control,control,control,false,90
165,1.5,1.0,"α=1.5,λ=1.0",true,76
165,1.5,1.0,"α=1.5,λ=1.0",false,68
165,2.0,1.5,"α=2.0,λ=1.5",true,78
165,2.0,1.5,"α=2.0,λ=1.5",false,70
165,3.0,2.0,"α=3.0,λ=2.0",true,79
165,3.0,2.0,"α=3.0,λ=2.0",false,76
166,control,control,control,true,38
166,control,control,control,false,20
166,1.5,1.0,"α=1.5,λ=1.0",true,36
166,1.5,1.0,"α=1.5,λ=1.0",false,10
166,2.0,1.5,"α=2.0,λ=1.5",true,36
166,2.0,1.5,"α=2.0,λ=1.5",false,11
166,3.0,2.0,"α=3.0,λ=2.0",true,36
166,3.0,2.0,"α=3.0,λ=2.0",false,13
167,control,control,control,true,65
167,control,control,control,false,93
167,1.5,1.0,"α=1.5,λ=1.0",true,8
167,1.5,1.0,"α=1.5,λ=1.0",false,2
167,2.0,1.5,"α=2.0,λ=1.5",true,16
167,2.0,1.5,"α=2.0,λ=1.5",false,2
167,3.0,2.0,"α=3.0,λ=2.0",true,40
167,3.0,2.0,"α=3.0,λ=2.0",false,2
168,control,control,control,true,24
168,control,control,control,false,78
168,1.5,1.0,"α=1.5,λ=1.0",true,24
168,1.5,1.0,"α=1.5,λ=1.0",false,78
168,2.0,1.5,"α=2.0,λ=1.5",true,24
168,2.0,1.5,"α=2.0,λ=1.5",false,78
168,3.0,2.0,"α=3.0,λ=2.0",true,24
168,3.0,2.0,"α=3.0,λ=2.0",false,78
169,control,control,control,true,26
169,control,control,control,false,32
169,1.5,1.0,"α=1.5,λ=1.0",true,26
169,1.5,1.0,"α=1.5,λ=1.0",false,22
169,2.0,1.5,"α=2.0,λ=1.5",true,26
169,2.0,1.5,"α=2.0,λ=1.5",false,25
169,3.0,2.0,"α=3.0,λ=2.0",true,26
169,3.0,2.0,"α=3.0,λ=2.0",false,28
170,control,control,control,true,21
170,control,control,control,false,51
170,1.5,1.0,"α=1.5,λ=1.0",true,21
170,1.5,1.0,"α=1.5,λ=1.0",false,3
170,2.0,1.5,"α=2.0,λ=1.5",true,21
170,2.0,1.5,"α=2.0,λ=1.5",false,3
170,3.0,2.0,"α=3.0,λ=2.0",true,21
170,3.0,2.0,"α=3.0,λ=2.0",false,32
171,control,control,control,true,66
171,control,control,control,false,55
171,1.5,1.0,"α=1.5,λ=1.0",true,65
171,1.5,1.0,"α=1.5,λ=1.0",false,54
171,2.0,1.5,"α=2.0,λ=1.5",true,65
171,2.0,1.5,"α=2.0,λ=1.5",false,54
171,3.0,2.0,"α=3.0,λ=2.0",true,65
171,3.0,2.0,"α=3.0,λ=2.0",false,54
172,control,control,control,true,45
172,control,control,control,false,71
172,1.5,1.0,"α=1.5,λ=1.0",true,38
172,1.5,1.0,"α=1.5,λ=1.0",false,18
172,2.0,1.5,"α=2.0,λ=1.5",true,40
172,2.0,1.5,"α=2.0,λ=1.5",false,28
172,3.0,2.0,"α=3.0,λ=2.0",true,41
172,3.0,2.0,"α=3.0,λ=2.0",false,33
173,control,control,control,true,87
173,control,control,control,false,69
173,1.5,1.0,"α=1.5,λ=1.0",true,70
173,1.5,1.0,"α=1.5,λ=1.0",false,2
173,2.0,1.5,"α=2.0,λ=1.5",true,76
173,2.0,1.5,"α=2.0,λ=1.5",false,2
173,3.0,2.0,"α=3.0,λ=2.0",true,80
173,3.0,2.0,"α=3.0,λ=2.0",false,2
174,control,control,control,true,86
174,control,control,control,false,30
174,1.5,1.0,"α=1.5,λ=1.0",true,59
174,1.5,1.0,"α=1.5,λ=1.0",false,2
174,2.0,1.5,"α=2.0,λ=1.5",true,62
174,2.0,1.5,"α=2.0,λ=1.5",false,2
174,3.0,2.0,"α=3.0,λ=2.0",true,70
174,3.0,2.0,"α=3.0,λ=2.0",false,2
175,control,control,control,true,84
175,control,control,control,false,25
175,1.5,1.0,"α=1.5,λ=1.0",true,45
175,1.5,1.0,"α=1.5,λ=1.0",false,4
175,2.0,1.5,"α=2.0,λ=1.5",true,58
175,2.0,1.5,"α=2.0,λ=1.5",false,4
175,3.0,2.0,"α=3.0,λ=2.0",true,69
175,3.0,2.0,"α=3.0,λ=2.0",false,4
176,control,control,control,true,40
176,control,control,control,false,60
176,1.5,1.0,"α=1.5,λ=1.0",true,29
176,1.5,1.0,"α=1.5,λ=1.0",false,52
176,2.0,1.5,"α=2.0,λ=1.5",true,29
176,2.0,1.5,"α=2.0,λ=1.5",false,52
176,3.0,2.0,"α=3.0,λ=2.0",true,34
176,3.0,2.0,"α=3.0,λ=2.0",false,54
177,control,control,control,true,20
177,control,control,control,false,56
177,1.5,1.0,"α=1.5,λ=1.0",true,16
177,1.5,1.0,"α=1.5,λ=1.0",false,8
177,2.0,1.5,"α=2.0,λ=1.5",true,17
177,2.0,1.5,"α=2.0,λ=1.5",false,42
177,3.0,2.0,"α=3.0,λ=2.0",true,19
177,3.0,2.0,"α=3.0,λ=2.0",false,46
178,control,control,control,true,93
178,control,control,control,false,28
178,1.5,1.0,"α=1.5,λ=1.0",true,93
178,1.5,1.0,"α=1.5,λ=1.0",false,15
178,2.0,1.5,"α=2.0,λ=1.5",true,93
178,2.0,1.5,"α=2.0,λ=1.5",false,18
178,3.0,2.0,"α=3.0,λ=2.0",true,93
178,3.0,2.0,"α=3.0,λ=2.0",false,20
179,control,control,control,true,26
179,control,control,control,false,39
179,1.5,1.0,"α=1.5,λ=1.0",true,25
179,1.5,1.0,"α=1.5,λ=1.0",false,18
179,2.0,1.5,"α=2.0,λ=1.5",true,25
179,2.0,1.5,"α=2.0,λ=1.5",false,24
179,3.0,2.0,"α=3.0,λ=2.0",true,26
179,3.0,2.0,"α=3.0,λ=2.0",false,32
180,control,control,control,true,66
180,control,control,control,false,50
180,1.5,1.0,"α=1.5,λ=1.0",true,42
180,1.5,1.0,"α=1.5,λ=1.0",false,3
180,2.0,1.5,"α=2.0,λ=1.5",true,42
180,2.0,1.5,"α=2.0,λ=1.5",false,3
180,3.0,2.0,"α=3.0,λ=2.0",true,54
180,3.0,2.0,"α=3.0,λ=2.0",false,3
181,control,control,control,true,84
181,control,control,control,false,88
181,1.5,1.0,"α=1.5,λ=1.0",true,4
181,1.5,1.0,"α=1.5,λ=1.0",false,45
181,2.0,1.5,"α=2.0,λ=1.5",true,4
181,2.0,1.5,"α=2.0,λ=1.5",false,56
181,3.0,2.0,"α=3.0,λ=2.0",true,75
181,3.0,2.0,"α=3.0,λ=2.0",false,66
182,control,control,control,true,51
182,control,control,control,false,25
182,1.5,1.0,"α=1.5,λ=1.0",true,45
182,1.5,1.0,"α=1.5,λ=1.0",false,12
182,2.0,1.5,"α=2.0,λ=1.5",true,45
182,2.0,1.5,"α=2.0,λ=1.5",false,16
182,3.0,2.0,"α=3.0,λ=2.0",true,45
182,3.0,2.0,"α=3.0,λ=2.0",false,19
183,control,control,control,true,42
183,control,control,control,false,77
183,1.5,1.0,"α=1.5,λ=1.0",true,28
183,1.5,1.0,"α=1.5,λ=1.0",false,45
183,2.0,1.5,"α=2.0,λ=1.5",true,28
183,2.0,1.5,"α=2.0,λ=1.5",false,50
183,3.0,2.0,"α=3.0,λ=2.0",true,30
183,3.0,2.0,"α=3.0,λ=2.0",false,64
184,control,control,control,true,30
184,control,control,control,false,92
184,1.5,1.0,"α=1.5,λ=1.0",true,29
184,1.5,1.0,"α=1.5,λ=1.0",false,85
184,2.0,1.5,"α=2.0,λ=1.5",true,29
184,2.0,1.5,"α=2.0,λ=1.5",false,88
184,3.0,2.0,"α=3.0,λ=2.0",true,30
184,3.0,2.0,"α=3.0,λ=2.0",false,89
185,control,control,control,true,32
185,control,control,control,false,67
185,1.5,1.0,"α=1.5,λ=1.0",true,28
185,1.5,1.0,"α=1.5,λ=1.0",false,66
185,2.0,1.5,"α=2.0,λ=1.5",true,29
185,2.0,1.5,"α=2.0,λ=1.5",false,66
185,3.0,2.0,"α=3.0,λ=2.0",true,29
185,3.0,2.0,"α=3.0,λ=2.0",false,66
186,control,control,control,true,82
186,control,control,control,false,70
186,1.5,1.0,"α=1.5,λ=1.0",true,53
186,1.5,1.0,"α=1.5,λ=1.0",false,70
186,2.0,1.5,"α=2.0,λ=1.5",true,56
186,2.0,1.5,"α=2.0,λ=1.5",false,70
186,3.0,2.0,"α=3.0,λ=2.0",true,75
186,3.0,2.0,"α=3.0,λ=2.0",false,70
187,control,control,control,true,71
187,control,control,control,false,47
187,1.5,1.0,"α=1.5,λ=1.0",true,71
187,1.5,1.0,"α=1.5,λ=1.0",false,38
187,2.0,1.5,"α=2.0,λ=1.5",true,71
187,2.0,1.5,"α=2.0,λ=1.5",false,39
187,3.0,2.0,"α=3.0,λ=2.0",true,71
187,3.0,2.0,"α=3.0,λ=2.0",false,44
188,control,control,control,true,56
188,control,control,control,false,89
188,1.5,1.0,"α=1.5,λ=1.0",true,17
188,1.5,1.0,"α=1.5,λ=1.0",false,19
188,2.0,1.5,"α=2.0,λ=1.5",true,26
188,2.0,1.5,"α=2.0,λ=1.5",false,25
188,3.0,2.0,"α=3.0,λ=2.0",true,41
188,3.0,2.0,"α=3.0,λ=2.0",false,40
189,control,control,control,true,29
189,control,control,control,false,49
189,1.5,1.0,"α=1.5,λ=1.0",true,18
189,1.5,1.0,"α=1.5,λ=1.0",false,32
189,2.0,1.5,"α=2.0,λ=1.5",true,19
189,2.0,1.5,"α=2.0,λ=1.5",false,37
189,3.0,2.0,"α=3.0,λ=2.0",true,25
189,3.0,2.0,"α=3.0,λ=2.0",false,46
190,control,control,control,true,81
190,control,control,control,false,23
190,1.5,1.0,"α=1.5,λ=1.0",true,71
190,1.5,1.0,"α=1.5,λ=1.0",false,2
190,2.0,1.5,"α=2.0,λ=1.5",true,71
190,2.0,1.5,"α=2.0,λ=1.5",false,5
190,3.0,2.0,"α=3.0,λ=2.0",true,73
190,3.0,2.0,"α=3.0,λ=2.0",false,10
191,control,control,control,true,21
191,control,control,control,false,90
191,1.5,1.0,"α=1.5,λ=1.0",true,20
191,1.5,1.0,"α=1.5,λ=1.0",false,74
191,2.0,1.5,"α=2.0,λ=1.5",true,20
191,2.0,1.5,"α=2.0,λ=1.5",false,77
191,3.0,2.0,"α=3.0,λ=2.0",true,20
191,3.0,2.0,"α=3.0,λ=2.0",false,83
192,control,control,control,true,89
192,control,control,control,false,76
192,1.5,1.0,"α=1.5,λ=1.0",true,87
192,1.5,1.0,"α=1.5,λ=1.0",false,60
192,2.0,1.5,"α=2.0,λ=1.5",true,87
192,2.0,1.5,"α=2.0,λ=1.5",false,64
192,3.0,2.0,"α=3.0,λ=2.0",true,88
192,3.0,2.0,"α=3.0,λ=2.0",false,69
193,control,control,control,true,88
193,control,control,control,false,96
193,1.5,1.0,"α=1.5,λ=1.0",true,78
193,1.5,1.0,"α=1.5,λ=1.0",false,89
193,2.0,1.5,"α=2.0,λ=1.5",true,79
193,2.0,1.5,"α=2.0,λ=1.5",false,92
193,3.0,2.0,"α=3.0,λ=2.0",true,83
193,3.0,2.0,"α=3.0,λ=2.0",false,94
194,control,control,control,true,53
194,control,control,control,false,38
194,1.5,1.0,"α=1.5,λ=1.0",true,48
194,1.5,1.0,"α=1.5,λ=1.0",false,20
194,2.0,1.5,"α=2.0,λ=1.5",true,50
194,2.0,1.5,"α=2.0,λ=1.5",false,21
194,3.0,2.0,"α=3.0,λ=2.0",true,51
194,3.0,2.0,"α=3.0,λ=2.0",false,27
195,control,control,control,true,40
195,control,control,control,false,57
195,1.5,1.0,"α=1.5,λ=1.0",true,40
195,1.5,1.0,"α=1.5,λ=1.0",false,56
195,2.0,1.5,"α=2.0,λ=1.5",true,40
195,2.0,1.5,"α=2.0,λ=1.5",false,54
195,3.0,2.0,"α=3.0,λ=2.0",true,40
195,3.0,2.0,"α=3.0,λ=2.0",false,55
196,control,control,control,true,31
196,control,control,control,false,78
196,1.5,1.0,"α=1.5,λ=1.0",true,3
196,1.5,1.0,"α=1.5,λ=1.0",false,34
196,2.0,1.5,"α=2.0,λ=1.5",true,22
196,2.0,1.5,"α=2.0,λ=1.5",false,40
196,3.0,2.0,"α=3.0,λ=2.0",true,24
196,3.0,2.0,"α=3.0,λ=2.0",false,43
197,control,control,control,true,51
197,control,control,control,false,37
197,1.5,1.0,"α=1.5,λ=1.0",true,48
197,1.5,1.0,"α=1.5,λ=1.0",false,36
197,2.0,1.5,"α=2.0,λ=1.5",true,48
197,2.0,1.5,"α=2.0,λ=1.5",false,36
197,3.0,2.0,"α=3.0,λ=2.0",true,50
197,3.0,2.0,"α=3.0,λ=2.0",false,37
198,control,control,control,true,86
198,control,control,control,false,68
198,1.5,1.0,"α=1.5,λ=1.0",true,83
198,1.5,1.0,"α=1.5,λ=1.0",false,3
198,2.0,1.5,"α=2.0,λ=1.5",true,83
198,2.0,1.5,"α=2.0,λ=1.5",false,3
198,3.0,2.0,"α=3.0,λ=2.0",true,83
198,3.0,2.0,"α=3.0,λ=2.0",false,4
199,control,control,control,true,53
199,control,control,control,false,69
199,1.5,1.0,"α=1.5,λ=1.0",true,50
199,1.5,1.0,"α=1.5,λ=1.0",false,44
199,2.0,1.5,"α=2.0,λ=1.5",true,51
199,2.0,1.5,"α=2.0,λ=1.5",false,50
199,3.0,2.0,"α=3.0,λ=2.0",true,51
199,3.0,2.0,"α=3.0,λ=2.0",false,55
200,control,control,control,true,76
200,control,control,control,false,95
200,1.5,1.0,"α=1.5,λ=1.0",true,71
200,1.5,1.0,"α=1.5,λ=1.0",false,59
200,2.0,1.5,"α=2.0,λ=1.5",true,72
200,2.0,1.5,"α=2.0,λ=1.5",false,67
200,3.0,2.0,"α=3.0,λ=2.0",true,73
200,3.0,2.0,"α=3.0,λ=2.0",false,82
201,control,control,control,true,76
201,control,control,control,false,77
201,1.5,1.0,"α=1.5,λ=1.0",true,69
201,1.5,1.0,"α=1.5,λ=1.0",false,12
201,2.0,1.5,"α=2.0,λ=1.5",true,71
201,2.0,1.5,"α=2.0,λ=1.5",false,28
201,3.0,2.0,"α=3.0,λ=2.0",true,73
201,3.0,2.0,"α=3.0,λ=2.0",false,30
202,control,control,control,true,64
202,control,control,control,false,23
202,1.5,1.0,"α=1.5,λ=1.0",true,20
202,1.5,1.0,"α=1.5,λ=1.0",false,22
202,2.0,1.5,"α=2.0,λ=1.5",true,26
202,2.0,1.5,"α=2.0,λ=1.5",false,22
202,3.0,2.0,"α=3.0,λ=2.0",true,36
202,3.0,2.0,"α=3.0,λ=2.0",false,23
203,control,control,control,true,96
203,control,control,control,false,67
203,1.5,1.0,"α=1.5,λ=1.0",true,96
203,1.5,1.0,"α=1.5,λ=1.0",false,67
203,2.0,1.5,"α=2.0,λ=1.5",true,96
203,2.0,1.5,"α=2.0,λ=1.5",false,67
203,3.0,2.0,"α=3.0,λ=2.0",true,96
203,3.0,2.0,"α=3.0,λ=2.0",false,67
204,control,control,control,true,80
204,control,control,control,false,92
204,1.5,1.0,"α=1.5,λ=1.0",true,80
204,1.5,1.0,"α=1.5,λ=1.0",false,69
204,2.0,1.5,"α=2.0,λ=1.5",true,80
204,2.0,1.5,"α=2.0,λ=1.5",false,73
204,3.0,2.0,"α=3.0,λ=2.0",true,80
204,3.0,2.0,"α=3.0,λ=2.0",false,82
205,control,control,control,true,29
205,control,control,control,false,63
205,1.5,1.0,"α=1.5,λ=1.0",true,6
205,1.5,1.0,"α=1.5,λ=1.0",false,9
205,2.0,1.5,"α=2.0,λ=1.5",true,6
205,2.0,1.5,"α=2.0,λ=1.5",false,9
205,3.0,2.0,"α=3.0,λ=2.0",true,10
205,3.0,2.0,"α=3.0,λ=2.0",false,10
206,control,control,control,true,46
206,control,control,control,false,41
206,1.5,1.0,"α=1.5,λ=1.0",true,32
206,1.5,1.0,"α=1.5,λ=1.0",false,41
206,2.0,1.5,"α=2.0,λ=1.5",true,35
206,2.0,1.5,"α=2.0,λ=1.5",false,41
206,3.0,2.0,"α=3.0,λ=2.0",true,38
206,3.0,2.0,"α=3.0,λ=2.0",false,41
207,control,control,control,true,91
207,control,control,control,false,88
207,1.5,1.0,"α=1.5,λ=1.0",true,35
207,1.5,1.0,"α=1.5,λ=1.0",false,51
207,2.0,1.5,"α=2.0,λ=1.5",true,45
207,2.0,1.5,"α=2.0,λ=1.5",false,59
207,3.0,2.0,"α=3.0,λ=2.0",true,62
207,3.0,2.0,"α=3.0,λ=2.0",false,70
208,control,control,control,true,76
208,control,control,control,false,48
208,1.5,1.0,"α=1.5,λ=1.0",true,70
208,1.5,1.0,"α=1.5,λ=1.0",false,43
208,2.0,1.5,"α=2.0,λ=1.5",true,70
208,2.0,1.5,"α=2.0,λ=1.5",false,43
208,3.0,2.0,"α=3.0,λ=2.0",true,72
208,3.0,2.0,"α=3.0,λ=2.0",false,43
209,control,control,control,true,47
209,control,control,control,false,87
209,1.5,1.0,"α=1.5,λ=1.0",true,43
209,1.5,1.0,"α=1.5,λ=1.0",false,87
209,2.0,1.5,"α=2.0,λ=1.5",true,43
209,2.0,1.5,"α=2.0,λ=1.5",false,87
209,3.0,2.0,"α=3.0,λ=2.0",true,43
209,3.0,2.0,"α=3.0,λ=2.0",false,87
210,control,control,control,true,70
210,control,control,control,false,41
210,1.5,1.0,"α=1.5,λ=1.0",true,55
210,1.5,1.0,"α=1.5,λ=1.0",false,41
210,2.0,1.5,"α=2.0,λ=1.5",true,58
210,2.0,1.5,"α=2.0,λ=1.5",false,41
210,3.0,2.0,"α=3.0,λ=2.0",true,64
210,3.0,2.0,"α=3.0,λ=2.0",false,41
211,control,control,control,true,92
211,control,control,control,false,92
211,1.5,1.0,"α=1.5,λ=1.0",true,47
211,1.5,1.0,"α=1.5,λ=1.0",false,67
211,2.0,1.5,"α=2.0,λ=1.5",true,58
211,2.0,1.5,"α=2.0,λ=1.5",false,72
211,3.0,2.0,"α=3.0,λ=2.0",true,70
211,3.0,2.0,"α=3.0,λ=2.0",false,81
212,control,control,control,true,47
212,control,control,control,false,52
212,1.5,1.0,"α=1.5,λ=1.0",true,43
212,1.5,1.0,"α=1.5,λ=1.0",false,49
212,2.0,1.5,"α=2.0,λ=1.5",true,43
212,2.0,1.5,"α=2.0,λ=1.5",false,49
212,3.0,2.0,"α=3.0,λ=2.0",true,43
212,3.0,2.0,"α=3.0,λ=2.0",false,49
213,control,control,control,true,54
213,control,control,control,false,32
213,1.5,1.0,"α=1.5,λ=1.0",true,52
213,1.5,1.0,"α=1.5,λ=1.0",false,31
213,2.0,1.5,"α=2.0,λ=1.5",true,53
213,2.0,1.5,"α=2.0,λ=1.5",false,31
213,3.0,2.0,"α=3.0,λ=2.0",true,53
213,3.0,2.0,"α=3.0,λ=2.0",false,32
214,control,control,control,true,62
214,control,control,control,false,49
214,1.5,1.0,"α=1.5,λ=1.0",true,50
214,1.5,1.0,"α=1.5,λ=1.0",false,49
214,2.0,1.5,"α=2.0,λ=1.5",true,54
214,2.0,1.5,"α=2.0,λ=1.5",false,49
214,3.0,2.0,"α=3.0,λ=2.0",true,58
214,3.0,2.0,"α=3.0,λ=2.0",false,49
215,control,control,control,true,46
215,control,control,control,false,77
215,1.5,1.0,"α=1.5,λ=1.0",true,35
215,1.5,1.0,"α=1.5,λ=1.0",false,29
215,2.0,1.5,"α=2.0,λ=1.5",true,37
215,2.0,1.5,"α=2.0,λ=1.5",false,34
215,3.0,2.0,"α=3.0,λ=2.0",true,39
215,3.0,2.0,"α=3.0,λ=2.0",false,42
216,control,control,control,true,76
216,control,control,control,false,94
216,1.5,1.0,"α=1.5,λ=1.0",true,67
216,1.5,1.0,"α=1.5,λ=1.0",false,91
216,2.0,1.5,"α=2.0,λ=1.5",true,70
216,2.0,1.5,"α=2.0,λ=1.5",false,93
216,3.0,2.0,"α=3.0,λ=2.0",true,70
216,3.0,2.0,"α=3.0,λ=2.0",false,92
217,control,control,control,true,33
217,control,control,control,false,27
217,1.5,1.0,"α=1.5,λ=1.0",true,3
217,1.5,1.0,"α=1.5,λ=1.0",false,21
217,2.0,1.5,"α=2.0,λ=1.5",true,19
217,2.0,1.5,"α=2.0,λ=1.5",false,21
217,3.0,2.0,"α=3.0,λ=2.0",true,25
217,3.0,2.0,"α=3.0,λ=2.0",false,24
